Sat Nov 04 19:07:29 +0000 2017,"RT @_ENEM2017: apoio ter essas opções nas perguntas do enem 

(  ) A
(  ) B
(  ) C
(  ) D
(  ) E
(X) nunca nem vi"
Sat Nov 04 19:07:29 +0000 2017,@vickiins Oh mano eu tô doido pra ir pra essa porra mas tenho que dormir por causa da merda do Enem
Sat Nov 04 19:07:29 +0000 2017,"RT @Glleey: SOBRE O ENEM:
#tamojuntoenem  #euvoudeproenem https://t.co/43XgVHqeh1"
Sat Nov 04 19:07:29 +0000 2017,RT @iahgos: vc q vai fazer o enem este ouriço esta mandando energias positivas pra vc vai dar tudo certo!! https://t.co/bjwO0zBHub
Sat Nov 04 19:07:29 +0000 2017,RT @jonathznn: Quem vai fazer Enem sem estudar é noix
Sat Nov 04 19:07:29 +0000 2017,"Meu lanche do enem é agua, uma caixinha de bis e bala juquinha"
Sat Nov 04 19:07:29 +0000 2017,"RT @_ENEM2017: Vazou tema da redação do enem
Vai ser stranger things"
Sat Nov 04 19:07:30 +0000 2017,Carmen Lúcia falando que desrespeito é privar o candidato de opinar ou expressar sua opinião......................… https://t.co/pjjcr6cY1o
Sat Nov 04 19:07:30 +0000 2017,RT @luisnassif: Então mude a Constituição e deixe de considerar racismo crime inafiançável. https://t.co/LfsUhiduA9
Sat Nov 04 19:07:30 +0000 2017,"RT @lavulvebleu: - o enem já é amanhã né kkjjkk
- sim
- quer namorar cmg?"
Sat Nov 04 19:07:30 +0000 2017,RT @LucasRanngel: Já tô ansioso pros memes do ENEM amanhã!
Sat Nov 04 19:07:31 +0000 2017,Arrasou https://t.co/HeETpXVKHv
Sat Nov 04 19:07:32 +0000 2017,amanha tem enem
Sat Nov 04 19:07:32 +0000 2017,"Dicas enem, no final da redação termine com ""atura ou surta"" e a federal e garantia"
Sat Nov 04 19:07:32 +0000 2017,PÂNICO EVENTOS: OS ATRASADOS DO ENEM https://t.co/OeX3GYqywG https://t.co/6NZNkElbVz
Sat Nov 04 19:07:32 +0000 2017,RT @poxaquebacana: eu amanhã no Enem https://t.co/digO0eonzY
Sat Nov 04 19:07:32 +0000 2017,"RT @_ENEM2017: 800 NA MEDIA DO ENEM
800 NA MEDIA DO ENEM
800 NA MEDIA DO ENEM https://t.co/RCdnn7pWdF"
Sat Nov 04 19:07:32 +0000 2017,RT @oisouoraul: dicas enem de ultima hora https://t.co/BU3s3eyzMG
Sat Nov 04 19:07:32 +0000 2017,"vai fazer o enem onde? — Estácio, Alcântara  https://t.co/dXyNQ2yUcl"
Sat Nov 04 19:07:32 +0000 2017,RT @LucasRanngel: Já tô ansioso pros memes do ENEM amanhã!
Sat Nov 04 19:07:33 +0000 2017,"RT @_ENEM2017: 800 NA MEDIA DO ENEM
800 NA MEDIA DO ENEM
800 NA MEDIA DO ENEM https://t.co/RCdnn7pWdF"
Sat Nov 04 19:07:33 +0000 2017,to jogando the sims 3 vida de universitário pra ter pensamentos positivos na hora do enem
Sat Nov 04 19:07:33 +0000 2017,RT @_ENEM2017: Que nota eu preciso tirar no enem pra entrar na tua vida e fazer mestrado em dormir de conchinha contigo?
Sat Nov 04 19:07:33 +0000 2017,RT @natalyneri: Tá aqui tudo o que eu gostaria de ter escutado antes da minha prova lá em 2011! https://t.co/HP2NW9uRCi  espero que… 
Sat Nov 04 19:07:32 +0000 2017,Eu super estressada com o enem e minhas amigas tentando me tranquilizar com comida ❤️
Sat Nov 04 19:07:33 +0000 2017,"RT @_ENEM2017: dicas enem: 

use caneta gel colorida
leve vodka dentro da garrafa de água
coma chips barulhento
cite um tweet antigo do ney…"
Sat Nov 04 19:07:33 +0000 2017,ano passado no enem a caneta de um cara não pegou daí eu emprestei uma das 2 q eu tinha e depois pensei e se a que eu fiquei n pegasse tbm
Sat Nov 04 19:07:33 +0000 2017,"Caguei o ano INTEIRO p Enem, agr to nervosinha, fala sério"
Sat Nov 04 19:07:33 +0000 2017,RT @rodriguessmel: não aguento mais a palavra ENEM na minha vida
Sat Nov 04 19:07:33 +0000 2017,"A resposta do Enem, e minha boca na sua — isso n cai na prova :(  https://t.co/mxbWwswATU"
Sat Nov 04 19:07:33 +0000 2017,RT @cleytu: DICAS ENEM - não esqueça de levar documento de identidade com foto https://t.co/FMPcjuPHnG
Sat Nov 04 19:07:34 +0000 2017,"Enem please have mercy on me, take it easy on my heart"
Sat Nov 04 19:07:34 +0000 2017,amanha vou na porta da escola pra ver os nego chegando atrasado e perdendo o enem
Sat Nov 04 19:07:34 +0000 2017,RT @LucasRanngel: Já tô ansioso pros memes do ENEM amanhã!
Sat Nov 04 19:07:34 +0000 2017,@simonny_ss Tirei pra dar sorte no enem kkkk
Sat Nov 04 19:07:34 +0000 2017,"RT @_ENEM2017: 800 NA MEDIA DO ENEM
800 NA MEDIA DO ENEM
800 NA MEDIA DO ENEM https://t.co/RCdnn7pWdF"
Sat Nov 04 19:07:34 +0000 2017,RT @viniceow: enem só server pra fuder o final de semana
Sat Nov 04 19:07:34 +0000 2017,"RT @cnt_pr: Enem
22% dos candidatos do Enem ainda não deram o cu https://t.co/BAwd3X7uAp"
Sat Nov 04 19:07:34 +0000 2017,"RT @t3ddyyyyy: e o tema da redação enem 2017 é:

como o t3ddy pode ser tão bonito?"
Sat Nov 04 19:07:35 +0000 2017,"RT @anttrindade: ""carmen lucia mantém decisão q não zera redação do enem quem violar direitos humanos""

essa senhora tinha tudo pra SER
mas…"
Sat Nov 04 19:07:34 +0000 2017,Eu saindo do enem amanhã! https://t.co/N23SFm8rcv
Sat Nov 04 19:07:35 +0000 2017,"a gnt tenta dar uma relaxada, espairecer a cabeça chega aq e eh so enem enem enem enem vou eh voltar a dormir"
Sat Nov 04 19:07:35 +0000 2017,"RT @timedestroyed: vc disse estudar pro enem? desculpa, eu ouvi assistir naruto shippuuden"
Sat Nov 04 19:07:35 +0000 2017,"RT @igordrumond7: era p eu ter ido nesse comandante tnc, enem fdp"
Sat Nov 04 19:07:36 +0000 2017,RT @bellaasor: eu não tenho nem a inscrição k https://t.co/h1v91k6aTg
Sat Nov 04 19:07:36 +0000 2017,Como assim só pode caneta preta no enem
Sat Nov 04 19:07:36 +0000 2017,Olha que bonito https://t.co/ceov9HYjZj
Sat Nov 04 19:07:36 +0000 2017,RT @LucasRanngel: Já tô ansioso pros memes do ENEM amanhã!
Sat Nov 04 19:07:36 +0000 2017,RT @GFiuza_Oficial: Atenção galera do Enem: os professores do PSOL/blequibloqui/MST/Maduro já avisaram: quem desrespeitar os direitos human…
Sat Nov 04 19:07:36 +0000 2017,"RT @heyluge: dicas enem 2017

termine sua redaçao escrevendo ""eh isto"" para dar uma enfase maior aos seus argumentos"
Sat Nov 04 19:07:37 +0000 2017,"@dilmabr Dilma, me deseja boa sorte no Enem?"
Sat Nov 04 19:07:37 +0000 2017,RT @folha: Frederico Vasconcelos: Dodge vê retrocesso social em decisão sobre o Enem https://t.co/VnWTvF9M3d
Sat Nov 04 19:07:37 +0000 2017,"RT @anttrindade: ""carmen lucia mantém decisão q não zera redação do enem quem violar direitos humanos""

essa senhora tinha tudo pra SER
mas…"
Sat Nov 04 19:07:37 +0000 2017,*pra chorar no ombro https://t.co/kU20bt78pu
Sat Nov 04 19:07:37 +0000 2017,"RT @ChaoMendesPage: Pessoas com futuro: MEU DEUS, DOMINGO QUE VEM TEM ENEM TENHO QUE ESTUDAR.

Eu: MEU DEUS, DOMINGO QUE VEM É O EMA, TENHO…"
Sat Nov 04 19:07:38 +0000 2017,"明日がEnemだわ
行きたくない"
Sat Nov 04 19:07:38 +0000 2017,Temos que relaxar. E se manter firme. O Enem é amanhã. Uma prova não define você.
Sat Nov 04 19:07:38 +0000 2017,"RT @anttrindade: ""carmen lucia mantém decisão q não zera redação do enem quem violar direitos humanos""

essa senhora tinha tudo pra SER
mas…"
Sat Nov 04 19:07:38 +0000 2017,RT @diogomainardi: Cármen Lúcia veta “mordaça prévia” no Enem https://t.co/X2Rxb5Dl2g
Sat Nov 04 19:07:38 +0000 2017,RT @desivillard: que felicidade saber que o enem é amanhã e eu não preciso mais dele
Sat Nov 04 19:07:38 +0000 2017,"RT @Rayysouuza: Caralho, minha cabeça tá só nesse enem"
Sat Nov 04 19:07:38 +0000 2017,"RT @g1: 'Não se combate a intolerância social com maior intolerância estatal', diz Cármen Lúcia sobre redação do Enem… "
Sat Nov 04 19:07:38 +0000 2017,RT @folha: Frederico Vasconcelos: Dodge vê retrocesso social em decisão sobre o Enem https://t.co/VnWTvF9M3d
Sat Nov 04 19:07:38 +0000 2017,"RT @MemeeVida: #tamojuntoenem 

Eu indo para o Enem // Eu conferindo o gabarito

(Rindo mas de nervoso) https://t.co/cLEEM5Oiix"
Sat Nov 04 19:07:38 +0000 2017,"Revisão sobre atualidades pro enem
Trump diz a Coreia do Norte: se me atacar eu vou atacar"
Sat Nov 04 19:07:39 +0000 2017,"Vou fazer 18 e nunca fiz enem, sou a vergonha da família mesmo ... (Nem vou fazer)"
Sat Nov 04 19:07:39 +0000 2017,eu faço parte dos 22% https://t.co/ManyOntz7N
Sat Nov 04 19:07:39 +0000 2017,RT @g1: Enem: MEC diz que acata decisão do STF e que não vai anular redação contrária aos direitos humanos… 
Sat Nov 04 19:07:39 +0000 2017,"RT @smgdobrexv: pra nao errar no enem:
mas = porém
mais = soma
a ver = comparação
haver = ter
por que = pergunta
porque = resposta… "
Sat Nov 04 19:07:39 +0000 2017,"RT @anttrindade: ""carmen lucia mantém decisão q não zera redação do enem quem violar direitos humanos""

essa senhora tinha tudo pra SER
mas…"
Sat Nov 04 19:07:39 +0000 2017,minha mãe ta estudando pro enem e eu não 😰
Sat Nov 04 19:07:39 +0000 2017,RT @cleytu: DICAS ENEM - não esqueça de levar caneta preta de material transparente https://t.co/JtjkhMaLKE
Sat Nov 04 19:07:40 +0000 2017,RT @drstrwnge: 🌻para quem vai fazer o enem🌻
Sat Nov 04 19:07:40 +0000 2017,alguém que também não estudou pro enem se manifeste pra eu não me sentir sozinha
Sat Nov 04 19:07:40 +0000 2017,tentando manter o máximo de calma neste dia de hj....... e evitando o máximo pensar negativamente sobre enem
Sat Nov 04 19:07:40 +0000 2017,"RT @Garcia_Itaipu: Dica pra redação do ENEM: Não importa o tema, critique o conservadorismo, fale mal do Bolsonaro, vitimize o máximo de pe…"
Sat Nov 04 19:07:40 +0000 2017,RT @iahgos: dicas enem: beba muita água pra nao se desidratar chorando se vc for mal na prova
Sat Nov 04 19:07:40 +0000 2017,RT @LucasRanngel: Já tô ansioso pros memes do ENEM amanhã!
Sat Nov 04 19:07:40 +0000 2017,RT @minionscatolico: Enem ta logo ai e como eu estou? https://t.co/kHfV5alWoH
Sat Nov 04 19:07:41 +0000 2017,A única coisa que eu gosto do enem e ver o desespero dos atrasados kkkkk
Sat Nov 04 19:07:41 +0000 2017,RT @lucasinutilismo: será que ao bater os 7 milhões o ENEM vai pintar o cabelo de azul turquesa https://t.co/zjFIUhpiDo
Sat Nov 04 19:07:41 +0000 2017,RT @launcastro: Gente chega cedo no enem pra gente fazer umas brincadeiras  https://t.co/RkT3KCyuH9
Sat Nov 04 19:07:41 +0000 2017,"RT @smgdobrexv: pra nao errar no enem:
mas = porém
mais = soma
a ver = comparação
haver = ter
por que = pergunta
porque = resposta… "
Sat Nov 04 19:07:41 +0000 2017,RT @LucasRanngel: Já tô ansioso pros memes do ENEM amanhã!
Sat Nov 04 19:07:42 +0000 2017,"RT @ASelecaoBR: [ENEM 2017] Maxon tem 35 garotas afim dele, qual ele quer?

(  ) A mais bonita
(  ) A mais educada
(  ) A que ama ele
(X) A…"
Sat Nov 04 19:07:42 +0000 2017,"RT @CRACKXCX: dica enem 

começar a conclusão da redaçao com “desfecho da tour:”"
